tstep,year_vector,month_vector,arrowtooth_juv,arrowtooth_adu,atka,fh_sole,gr_turbot_juv,gr_turbot_adu,kamchatka,north_rockfish,octopus,oth_flatfish,oth_rockfish,pcod_juv,pcod_adu,ak_plaice,pac_ocean_perch,pollock_juv,pollock_adu,nr_sole,rougheye_rock,sablefish,sharks,shortraker_rock,skates,yf_sole,herring,halibut_juv,halibut_adu,lg_sculpins,squids,capelin,sandlance
60,1974,12,0.997552748,0.938469769,0.924513291,0.924513291,0.884089121,0.92242131,0.897388377,0.969246985,1.03954993,1.047805582,0.902094896,0.889578387,0.910899844,0.959553917,0.882930833,0.860639865,0.910791801,0.913715796,0.897441057,0.961010556,0.971798829,0.984373748,0.984373748,0.890812536,0.868455921,0.803716649,0.768013707,0.957517751,0.886741818,0.928652259,0.865548565
61,1975,1,0.87967532,0.827573976,0.856134935,0.856134935,0.81630437,0.851697559,0.82921488,0.914178309,0.960332145,0.952483818,0.817317794,0.792533394,0.811528872,0.897965696,0.817627976,0.780088112,0.825546068,0.820266727,0.831065003,0.860235574,0.897766761,0.911568024,0.911568024,0.824926737,0.802480388,0.715952782,0.684148513,0.903414138,0.812879021,0.859967778,0.798323675
62,1975,2,0.831807694,0.78254145,0.827458915,0.827458915,0.787946738,0.822110402,0.800676579,0.890704323,0.927177581,0.913106295,0.78238768,0.752307163,0.770338497,0.871901912,0.790241737,0.745980992,0.78945143,0.781334069,0.803228694,0.818792145,0.866781891,0.881035288,0.881035288,0.797296028,0.774862183,0.679682389,0.649489334,0.880344208,0.78216028,0.831163379,0.770225359
63,1975,3,0.789288218,0.742540315,0.8014922,0.8014922,0.762304503,0.795356375,0.774861561,0.869250176,0.897190468,0.877758809,0.751080039,0.716187817,0.733353441,0.848177776,0.765442945,0.715006418,0.756671878,0.746270693,0.778022355,0.781710273,0.838756847,0.853387278,0.853387278,0.772275863,0.749879459,0.647166428,0.618417807,0.859255614,0.754477553,0.805080413,0.744830697
64,1975,4,0.786328588,0.739755977,0.799666438,0.799666438,0.760502863,0.79347662,0.773047441,0.867734528,0.895083292,0.875284637,0.748890363,0.713660254,0.730765297,0.846505243,0.763699301,0.712826573,0.754365007,0.743813148,0.776250056,0.77911942,0.836787532,0.851443301,0.851443301,0.770516655,0.748123828,0.64489279,0.616245169,0.857765657,0.752535966,0.803246477,0.743046927
65,1975,5,0.822523994,0.773807604,0.821830403,0.821830403,0.782385622,0.816308168,0.795078756,0.886070043,0.920674768,0.90541931,0.775575354,0.744451772,0.762294827,0.866769485,0.784866382,0.739272531,0.782352047,0.773717017,0.797765,0.810717685,0.860704587,0.87504234,0.87504234,0.791872689,0.769444837,0.672606611,0.642727878,0.875789191,0.776148954,0.825509668,0.76471687
66,1975,6,0.898401043,0.845190613,0.867202312,0.867202312,0.827259943,0.863128142,0.840237369,0.923177434,0.973138718,0.967776513,0.830897989,0.808142533,0.827512131,0.90798733,0.828197569,0.793211158,0.839433831,0.835341864,0.841808298,0.876363938,0.909735144,0.923351994,0.923351994,0.835590682,0.813147504,0.730043692,0.697613472,0.912257217,0.824775776,0.871084704,0.809183076
67,1975,7,0.993891956,0.935025798,0.922433647,0.922433647,0.882024138,0.920266794,0.895312433,0.967590704,1.037137335,1.044877174,0.899485922,0.886608395,0.907858667,0.957692276,0.880944726,0.858211907,0.908222359,0.910865356,0.895422311,0.957907117,0.969544198,0.982159451,0.982159451,0.8888087,0.866446907,0.80102501,0.765441636,0.955890856,0.884482784,0.926563304,0.863499411
68,1975,8,1.042435345,0.980694062,0.949799868,0.949799868,0.909214267,0.948635828,0.922642522,0.989293458,1.068901185,1.083558266,0.933970014,0.925759603,0.947948253,0.982132751,0.907080079,0.890022593,0.941886745,0.948394335,0.921987175,0.998928748,0.999228159,1.011297582,1.011297582,0.915177357,0.892895854,0.83653652,0.799375644,0.977206726,0.91427216,0.954052042,0.890487203
69,1975,9,1.105083086,1.039631307,0.984477571,0.984477571,0.943720892,0.984638586,0.957313267,1.016507958,1.109201822,1.133025726,0.978139377,0.975537528,0.998919258,1.012926545,0.940198059,0.929841248,0.984025746,0.995968061,0.955649422,1.051460485,1.036889429,1.0482206,1.0482206,0.948590973,0.92644879,0.881780613,0.84260989,1.003930345,0.952213898,0.988884994,0.924755843
70,1975,10,1.136271056,1.068972078,1.001489574,1.001489574,0.960670122,1.002322697,0.974337633,1.029741618,1.128992764,1.157477114,1,1,1.023968047,1.027961375,0.956444902,0.94914261,1.004451853,1.019290527,0.972163268,1.077445873,1.055384025,1.066334097,1.066334097,0.964982847,0.942924277,0.904054027,0.863893868,1.016922905,0.970905804,1.005973158,0.941595804
71,1975,11,1.07989493,1.015934994,0.970618262,0.970618262,0.929923001,0.970242448,0.943451552,1.005669797,1.093088517,1.113195107,0.96042347,0.955626001,0.97853049,1.000643076,0.926962109,0.91399951,0.967260864,0.976956974,0.942195951,1.030393891,1.021831481,1.033463927,1.033463927,0.935236869,0.913033986,0.863669936,0.825303731,0.99328846,0.937024229,0.974963638,0.911050606
72,1975,12,0.987817453,0.929311074,0.918976937,0.918976937,0.878592265,0.916686123,0.891862222,0.964835133,1.033127658,1.040013725,0.895153601,0.881673901,0.902805903,0.954596341,0.877643492,0.854172664,0.903947738,0.906128201,0.892066823,0.952753849,0.965797049,0.978478926,0.978478926,0.885477996,0.863107933,0.796553795,0.761169043,0.953184125,0.880729632,0.923091119,0.860094013
73,1976,1,0.892856272,0.839974247,0.86393374,0.86393374,0.824023752,0.859751637,0.836981578,0.920523173,0.969355884,0.963254574,0.826881578,0.803528105,0.822787105,0.905029763,0.825076009,0.789338226,0.835335213,0.830887127,0.838635438,0.871593101,0.906199903,0.919871787,0.919871787,0.832441257,0.809996681,0.725877097,0.693631967,0.909649048,0.821259897,0.867801498,0.805975063
74,1976,2,0.810292955,0.762300984,0.814380409,0.814380409,0.775027328,0.808630834,0.787671244,0.879922376,0.912069949,0.895266016,0.766580637,0.73407607,0.75167044,0.859967644,0.777751472,0.730387832,0.772949611,0.763648788,0.790533162,0.800061165,0.852662798,0.867109973,0.867109973,0.784694265,0.762276148,0.663264141,0.633800423,0.869746415,0.768201477,0.818026321,0.757429115
75,1976,3,0.774591514,0.728714065,0.792401666,0.792401666,0.753335795,0.785998803,0.765830276,0.861694292,0.886700426,0.865454442,0.740192762,0.70361956,0.720483947,0.839844331,0.756761282,0.704151325,0.745184228,0.734045472,0.769198016,0.76883211,0.828953094,0.84370815,0.84370815,0.763516702,0.741139349,0.635863044,0.607616545,0.85182763,0.744816654,0.795949182,0.735951563
76,1976,4,0.764933627,0.719628195,0.786394262,0.786394262,0.747411262,0.779817395,0.75986379,0.856688067,0.879770456,0.857343324,0.733018908,0.695337149,0.712003023,0.83432919,0.751024077,0.696976195,0.737590983,0.725982038,0.763366525,0.760351813,0.822476481,0.837311778,0.837311778,0.757728282,0.735365227,0.62841721,0.600501472,0.846905907,0.738441046,0.789914883,0.730087056
77,1976,5,0.795238118,0.748137814,0.805155251,0.805155251,0.765919676,0.799128294,0.778501642,0.872288185,0.901418629,0.882727212,0.755477833,0.721263846,0.738551132,0.851531629,0.76894124,0.719379284,0.761299563,0.751204551,0.781578142,0.786914926,0.842708377,0.857287505,0.857287505,0.775805387,0.753402182,0.651733197,0.622781709,0.862242074,0.758374908,0.808759863,0.748410205
78,1976,6,0.865595667,0.814328231,0.84775878,0.84775878,0.808016919,0.843050782,0.820875747,0.907345141,0.950643666,0.940944931,0.807076453,0.780749744,0.799462791,0.890367142,0.809628562,0.770139744,0.815017981,0.808874475,0.822934125,0.848077974,0.888712354,0.90264953,0.90264953,0.816855914,0.794410115,0.705321541,0.673989536,0.896699033,0.803890298,0.851554124,0.790110453
79,1976,7,0.924311158,0.869566126,0.882383195,0.882383195,0.842297408,0.878817599,0.855364095,0.935467008,0.990714838,0.988838753,0.849614847,0.829621128,0.849505526,0.921700102,0.842695651,0.811165548,0.858434475,0.856057253,0.856544644,0.89860422,0.926160815,0.93951581,0.93951581,0.850218185,0.827786533,0.749448848,0.716156607,0.924332652,0.841131131,0.88633355,0.824092135
80,1976,8,0.998775701,0.939620288,0.925207443,0.925207443,0.884778426,0.923140502,0.898081329,0.969799568,1.040355262,1.048783445,0.902966155,0.890569932,0.911915155,0.960175145,0.883593764,0.861449913,0.911649053,0.914667299,0.898114883,0.962046952,0.972551431,0.985112845,0.985112845,0.891481385,0.869126532,0.804615346,0.768872482,0.958060525,0.887496023,0.929349519,0.866232604
81,1976,9,1.068143074,1.004879176,0.964114194,0.964114194,0.923450946,0.963489778,0.936948733,1.000565904,1.085529753,1.103916467,0.952138503,0.946288901,0.968969598,0.994867714,0.920750579,0.906531083,0.959357231,0.968033544,0.935882339,1.020540147,1.014767756,1.026538733,1.026538733,0.92896989,0.906740823,0.855183161,0.817193958,0.988276635,0.92990769,0.968430451,0.90462316
82,1976,10,1.128060759,1.061248061,0.997026734,0.997026734,0.956222405,0.997682138,0.969870548,1.026277435,1.123799611,1.151050974,0.994252973,0.993580888,1.017395082,1.024021784,0.95218279,0.944095242,0.999110361,1.013174141,0.967831111,1.070615715,1.050531046,1.061582296,1.061582296,0.960682688,0.938601214,0.898206834,0.85830642,1.01352199,0.96599727,1.001490338,0.937176277
83,1976,11,1.139019553,1.071557788,1.00298111,1.00298111,0.962156816,1.003873852,0.975830747,1.030898206,1.130728585,1.159626662,1.001922665,1.002145565,1.026165037,1.029277311,0.957869352,0.95082688,1.00623427,1.02133434,0.973611128,1.079730679,1.057006141,1.067922207,1.067922207,0.966420013,0.944369252,0.906008828,0.865761832,1.018058345,0.972547088,1.007471372,0.943073152
84,1976,12,1.042435345,0.980694062,0.949799868,0.949799868,0.909214267,0.948635828,0.922642522,0.989293458,1.068901185,1.083558266,0.933970014,0.925759603,0.947948253,0.982132751,0.907080079,0.890022593,0.941886745,0.948394335,0.921987175,0.998928748,0.999228159,1.011297582,1.011297582,0.915177357,0.892895854,0.83653652,0.799375644,0.977206726,0.91427216,0.954052042,0.890487203
85,1977,1,1.046255926,0.984288358,0.951934825,0.951934825,0.911337015,0.950850614,0.9247758,0.990978186,1.0713807,1.0865892,0.936674111,0.928819587,0.951081579,0.98403428,0.909119011,0.892490847,0.944498831,0.951323351,0.924059616,1.002145437,1.001545301,1.013570774,1.013570774,0.91723449,0.894960354,0.83931475,0.802030459,0.978861254,0.916601837,0.956196557,0.892594706
86,1977,2,1.011079458,0.951195319,0.932174806,0.932174806,0.891698443,0.930360556,0.905037618,0.975338834,1.048439816,1.058609744,0.911722943,0.900527897,0.922111792,0.966406139,0.890247751,0.869570186,0.920242517,0.924219542,0.904878223,0.972463742,0.980106634,0.992531332,0.992531332,0.898194771,0.875858545,0.813643125,0.777499226,0.963501321,0.895070974,0.936348074,0.873100217
87,1977,3,0.954413361,0.897885437,0.899834476,0.899834476,0.859597933,0.896868237,0.872763647,0.949517415,1.010933238,1.013172693,0.871257842,0.854399689,0.874877981,0.937415904,0.859362014,0.831728141,0.880195309,0.879915391,0.873484904,0.924334429,0.945055681,0.958097027,0.958097027,0.867033324,0.84462511,0.771858346,0.737570623,0.938136756,0.859984861,0.903862959,0.841250035
88,1977,4,0.907337653,0.853597926,0.872455459,0.872455459,0.832462164,0.86855592,0.845470808,0.927437173,0.979219449,0.975053647,0.83736306,0.815566356,0.835113889,0.912736853,0.833214442,0.799430462,0.846015552,0.842505583,0.846907619,0.884044675,0.915417872,0.928945272,0.928945272,0.840652339,0.818212212,0.736748788,0.704020713,0.916442869,0.830430524,0.876361369,0.814340406
89,1977,5,0.995110877,0.936172524,0.923126393,0.923126393,0.882711977,0.920984456,0.896003929,0.968142553,1.037940967,1.045852447,0.90035478,0.887597618,0.9088716,0.958312483,0.881606314,0.859020861,0.909078453,0.911814824,0.896094771,0.958940639,0.970295213,0.982897051,0.982897051,0.889476194,0.867116109,0.80192148,0.766298284,0.956432917,0.885235199,0.927259152,0.864181969
90,1977,6,1.107764608,1.042154008,0.985946632,0.985946632,0.945183984,0.986165115,0.958782987,1.017653785,1.110910326,1.135132443,0.980022152,0.977649162,1.001081504,1.014226731,0.941601045,0.931514431,0.98579643,0.997982752,0.957075465,1.053698983,1.038486028,1.04978478,1.04978478,0.950006483,0.927871125,0.883702266,0.844446178,1.00505536,0.953825988,0.990360632,0.926209305
91,1977,7,1.195236751,1.124445358,1.033226228,1.033226228,0.992326736,1.035351874,1.006124997,1.054222903,1.165949525,1.203414905,1.041119429,1.045663958,1.070726482,1.055883351,0.986754115,0.984680242,1.042060364,1.062728047,1.002970588,1.126281785,1.089919697,1.100125639,1.100125639,0.995562623,0.973686794,0.945701156,0.903690935,1.04095384,1.005914234,1.037851895,0.973061681
92,1977,8,1.290259349,1.213839964,1.083281053,1.083281053,1.042353227,1.087547405,1.056332828,1.09228216,1.224332218,1.276720387,1.106865095,1.11761254,1.14439953,1.09958695,1.03455759,1.039291405,1.099853875,1.130911386,1.051559672,1.204198311,1.144476741,1.153421417,1.153421417,1.043792828,1.022275887,1.011505196,0.966571808,1.078301044,1.061493307,1.08813081,1.022821953
93,1977,9,1.349737231,1.269795095,1.113984332,1.113984332,1.0730985,1.119625726,1.087174253,1.115286748,1.260201221,1.322202486,1.147734364,1.161600541,1.189441837,1.126190108,1.063879908,1.07177981,1.134235472,1.172442404,1.081363877,1.252493893,1.177994795,1.186112675,1.186112675,1.073376898,1.052122962,1.051847278,1.005121803,1.100867564,1.095805726,1.118971546,1.053424902
94,1977,10,1.348142144,1.268294482,1.113166873,1.113166873,1.072279335,1.118771045,1.086352677,1.114677677,1.259245658,1.320986441,1.146640892,1.160431515,1.188244792,1.125483843,1.063099215,1.070925767,1.133331662,1.171340207,1.080570355,1.251203366,1.177101868,1.185242286,1.185242286,1.072589237,1.051327875,1.050774069,1.004096268,1.100270172,1.094889997,1.118150427,1.052609319
95,1977,11,1.237506757,1.164211799,1.055651783,1.055651783,1.014724781,1.05872105,1.02860805,1.071358417,1.192091791,1.236128162,1.0704397,1.077921445,1.103757117,1.075514226,1.00817102,1.009381264,1.068200786,1.093336235,1.024739461,1.161059493,1.114349074,1.124003204,1.124003204,1.017170712,0.995444976,0.975175883,0.931856328,1.057770632,1.030759688,1.060377846,0.995335219
96,1977,12,1.066844375,1.003657396,0.963393925,0.963393925,0.922734348,0.96274211,0.936228696,1,1.084692807,1.102890029,0.951222154,0.945255223,0.967911145,0.994227718,0.920062707,0.905702735,0.958480612,0.967045323,0.935183162,1.019450231,1.013985622,1.025771828,1.025771828,0.928275877,0.906044,0.854243849,0.816296372,0.987720926,0.929120062,0.967706958,0.903911546
97,1978,1,1.053934645,0.991512283,0.956217629,0.956217629,0.91559599,0.955294249,0.929055731,0.994354153,1.07635534,1.092675136,0.94210466,0.934960142,0.957369311,0.987846564,0.913209183,0.897435969,0.949732119,0.957199285,0.928217007,1.008605258,1.006194168,1.01813088,1.01813088,0.921361174,0.899102297,0.844891101,0.807359095,0.98217663,0.921277724,0.960498534,0.896823335
98,1978,2,0.974570901,0.916849089,0.911413257,0.911413257,0.871084968,0.908853325,0.884314281,0.958794461,1.024355993,1.029389574,0.885692394,0.870886298,0.891759742,0.947815177,0.870420008,0.845319234,0.894578393,0.895766377,0.884724628,0.941500527,0.957599678,0.970425512,0.970425512,0.878190031,0.855803344,0.7867825,0.751831812,0.947250297,0.87252487,0.915493577,0.852645366
99,1978,3,0.939253329,0.883623303,0.891070105,0.891070105,0.850907394,0.887800895,0.864023852,0.94247131,1.000777346,1.000935487,0.860371382,0.841944367,0.862124129,0.929529491,0.850991844,0.821412304,0.869278339,0.867928022,0.864977177,0.911390614,0.93556463,0.94876518,0.94876518,0.858588436,0.836167093,0.760590772,0.726803581,0.931214368,0.850509178,0.89505935,0.832630461
100,1978,4,0.98418879,0.92589733,0.91690852,0.91690852,0.876538989,0.914543821,0.889797902,0.963184731,1.030728628,1.037105964,0.892563761,0.87872251,0.899783773,0.952742858,0.875668107,0.851753574,0.90138768,0.90329407,0.890058975,0.949673342,0.96355509,0.976276583,0.976276583,0.883484978,0.861110168,0.793879979,0.758614004,0.951562945,0.878484868,0.921013442,0.858056677
101,1978,5,1.085154842,1.020883372,0.973521493,0.973521493,0.932812601,0.973257335,0.946354716,1.007944395,1.096463172,1.117342547,0.964127621,0.959795417,0.982799839,1.0032188,0.92973476,0.917326326,0.970781544,0.980939896,0.945014167,1.034799098,1.024985117,1.036555137,1.036555137,0.93803427,0.91584355,0.86746085,0.828926244,0.995521953,0.940203296,0.977879866,0.913920526
102,1978,6,1.17953831,1.109676703,1.024829832,1.024829832,0.983946827,1.02660863,0.997711688,1.047772282,1.156167536,1.19122056,1.030197965,1.0335822,1.058355147,1.048512171,0.97873537,0.975341532,1.032177461,1.051247749,0.994820061,1.113317183,1.080778584,1.091185592,1.091185592,0.987472296,0.965544736,0.934673339,0.893153,1.034622443,0.996634804,1.029417909,0.964730576
103,1978,7,1.287192971,1.210955202,1.081685511,1.081685511,1.040756739,1.085881697,1.054731029,1.091079544,1.222469428,1.2743676,1.104752528,1.115322726,1.142054834,1.098200211,1.033033812,1.037580847,1.098043638,1.128746241,1.050010852,1.201698654,1.142736031,1.151722567,1.151722567,1.042255447,1.020725732,1.009407463,0.964567262,1.077121163,1.059714801,1.086528126,1.021233297
104,1978,8,1.364166455,1.283369706,1.12136462,1.12136462,1.080495635,1.127343585,1.094592786,1.120777097,1.268829755,1.333193992,1.157619843,1.172148763,1.20024288,1.132561442,1.070928247,1.079462075,1.142365404,1.182383811,1.08852805,1.264156466,1.186057729,1.193970822,1.193970822,1.080488157,1.059302317,1.061533584,1.014377821,1.10625244,1.104078631,1.126384875,1.06079021
105,1978,9,1.408253694,1.324845749,1.143756272,1.143756272,1.102954485,1.150776203,1.117112477,1.137339772,1.295024131,1.366681818,1.187758636,1.204077078,1.232936454,1.151835968,1.092312775,1.10244717,1.166689906,1.212433286,1.110264015,1.29966207,1.210534916,1.21781229,1.21781229,1.102063579,1.081095956,1.090881776,1.042422299,1.122494654,1.129238119,1.148876772,1.08315817
106,1978,10,1.383612048,1.301663577,1.131269946,1.131269946,1.090427699,1.137706282,1.104552522,1.12812158,1.280414387,1.347981934,1.170925051,1.186287444,1.214720437,1.14109827,1.080388054,1.089690941,1.153190336,1.195698329,1.098143322,1.279840699,1.196882951,1.204517498,1.204517498,1.090032409,1.068940944,1.074524401,1.026791556,1.113455251,1.115197276,1.136334546,1.070681013
107,1978,11,1.313460231,1.235666706,1.095312564,1.095312564,1.054395804,1.100112122,1.068414452,1.101328094,1.238382773,1.294496267,1.122831156,1.134868018,1.162068588,1.110030401,1.046047952,1.052121006,1.113431093,1.147217132,1.063238869,1.223080026,1.157606436,1.166231945,1.166231945,1.055385761,1.033967991,1.027320506,0.981684567,1.087175446,1.074919093,1.100216186,1.034806855
108,1978,12,1.171052298,1.1016933,1.020275308,1.020275308,0.979402656,1.021867433,0.993149041,1.044265303,1.150862777,1.184618168,1.024286602,1.027028401,1.051644266,1.044508949,0.974385697,0.97025628,1.026795877,1.045016493,0.990398905,1.10629788,1.075821358,1.086336171,1.086336171,0.983083795,0.961129192,0.928693915,0.887439196,1.03118011,0.991606534,1.024842994,0.960213377
109,1979,1,1.105083086,1.039631307,0.984477571,0.984477571,0.943720892,0.984638586,0.957313267,1.016507958,1.109201822,1.133025726,0.978139377,0.975537528,0.998919258,1.012926545,0.940198059,0.929841248,0.984025746,0.995968061,0.955649422,1.051460485,1.036889429,1.0482206,1.0482206,0.948590973,0.92644879,0.881780613,0.84260989,1.003930345,0.952213898,0.988884994,0.924755843
110,1979,2,0.995110877,0.936172524,0.923126393,0.923126393,0.882711977,0.920984456,0.896003929,0.968142553,1.037940967,1.045852447,0.90035478,0.887597618,0.9088716,0.958312483,0.881606314,0.859020861,0.909078453,0.911814824,0.896094771,0.958940639,0.970295213,0.982897051,0.982897051,0.889476194,0.867116109,0.80192148,0.766298284,0.956432917,0.885235199,0.927259152,0.864181969
111,1979,3,0.973374632,0.915723672,0.910728444,0.910728444,0.870405398,0.90814429,0.883630996,0.958246783,1.023561943,1.028428863,0.884837027,0.869910269,0.89076032,0.947200744,0.869765996,0.844516653,0.893729044,0.894828487,0.884059867,0.940483198,0.956857614,0.969696358,0.969696358,0.87753018,0.855142088,0.78589866,0.750987234,0.946712291,0.871782526,0.914805698,0.851971155
112,1979,4,1.069443183,1.006102282,0.964834943,0.964834943,0.924168047,0.964237971,0.937669269,1.001132047,1.086367281,1.104943807,0.95305569,0.947323336,0.970028826,0.995508052,0.921438911,0.907359731,0.960234166,0.96902242,0.936581983,1.021631052,1.015550433,1.027306149,1.027306149,0.929664366,0.907438128,0.856123207,0.818092245,0.988832577,0.930695936,0.969154427,0.905335282
113,1979,5,1.19093723,1.120400488,1.030930333,1.030930333,0.990035014,1.032960787,1.003824227,1.052460939,1.163274431,1.200077588,1.038130031,1.042360444,1.067343789,1.053868932,0.984561484,0.982131403,1.039362997,1.059589872,1.000741922,1.122733656,1.087419868,1.097681088,1.097681088,0.993350419,0.971460202,0.942685189,0.900808944,1.039224482,1.003375638,1.035545721,0.970783185
114,1979,6,1.285662161,1.209515058,1.080888503,1.080888503,1.039959304,1.085049687,1.05393093,1.090478547,1.221538968,1.273192729,1.103697671,1.114178791,1.140883482,1.097507347,1.032272652,1.036725595,1.097138548,1.127664469,1.049237183,1.200450402,1.141866549,1.150873954,1.150873954,1.041487492,1.019951428,1.008359573,0.963565921,1.076531523,1.058826568,1.085727549,1.020439791
115,1979,7,1.367390949,1.28640322,1.123010349,1.123010349,1.082145479,1.129064963,1.096247311,1.121999286,1.270754176,1.335648097,1.159827463,1.174499354,1.20264981,1.133980941,1.072499955,1.081168114,1.144170859,1.184598242,1.090125588,1.266759851,1.187856001,1.195723108,1.195723108,1.082073895,1.060903498,1.063692751,1.016441073,1.1074511,1.105924732,1.128037971,1.062433082
116,1979,8,1.428236944,1.343645433,1.153829312,1.153829312,1.11306567,1.161325787,1.127249024,1.144743454,1.306815516,1.3818153,1.201388798,1.218398836,1.247601477,1.160479092,1.101932753,1.112621843,1.177457487,1.225891505,1.120042089,1.315692413,1.221553235,1.22853754,1.22853754,1.111769432,1.090905693,1.104060113,1.055015223,1.129753932,1.140585629,1.158994908,1.093231257
117,1979,9,1.445074346,1.35948559,1.162280681,1.162280681,1.121552847,1.17018095,1.135756515,1.150932322,1.316712276,1.394545436,1.212859204,1.230392762,1.259882874,1.167717406,1.110003999,1.121075838,1.18640412,1.237152229,1.128245979,1.329168883,1.230801109,1.237536119,1.237536119,1.119912728,1.099138896,1.115103015,1.065567574,1.135821518,1.150120381,1.167484114,1.101687811
118,1979,10,1.434951691,1.349962479,1.157203616,1.157203616,1.116453855,1.164860875,1.130645424,1.147216946,1.310766505,1.386894334,1.205964699,1.223190054,1.252507531,1.163370535,1.105155289,1.116006367,1.181039236,1.230390931,1.123317585,1.321070136,1.22524518,1.232130324,1.232130324,1.115020735,1.094192591,1.108470713,1.059229894,1.132179014,1.144390943,1.162384319,1.096607068
119,1979,11,1.359342003,1.278830996,1.118899891,1.118899891,1.078024988,1.124765816,1.092115067,1.118945247,1.265947878,1.329520719,1.15431582,1.168627317,1.196637032,1.130434678,1.068574376,1.076902203,1.139656361,1.179065709,1.086135495,1.260259371,1.183364762,1.191346506,1.191346506,1.078113273,1.056904481,1.058299354,1.011287263,1.104455822,1.10131472,1.123909111,1.058330089
